concept_id,category_id,nulls,api_url
52,257,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.letters[2].content_type_sound, data.game_data.letters[2].custom_phoneme_sound, data.game_data.letters[2].vocabulary_phoneme, data.game_data.letters[3].content_type_sound, data.game_data.letters[3].custom_phoneme_sound, data.game_data.letters[3].vocabulary_phoneme, data.game_data.letters[4].content_type_sound, data.game_data.letters[4].custom_phoneme_sound, data.game_data.letters[4].vocabulary_phoneme, data.game_data.options[0].option_sound, data.game_data.options[1].option_sound",https://api-play-staging.brightzy.com/word/game/level/52/257/
52,359,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/52/359/
52,270,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].option.custom_phoneme_sound, data.game_data.showing_letters[1].option.custom_phoneme_sound, data.game_data.showing_letters[2].option.custom_phoneme_sound, data.game_data.showing_letters[3].option.custom_phoneme_sound, data.game_data.showing_letters[4].option.custom_phoneme_sound, data.game_data.showing_letters[5].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/52/270/
52,269,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].option.custom_phoneme_sound, data.game_data.showing_letters[1].option.custom_phoneme_sound, data.game_data.showing_letters[2].option.custom_phoneme_sound, data.game_data.showing_letters[3].option.custom_phoneme_sound, data.game_data.showing_letters[4].option.custom_phoneme_sound, data.game_data.showing_letters[5].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/52/269/
18,63,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/18/63/
18,62,"data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.letters[2].custom_phoneme_sound, data.game_data.letters[2].vocabulary_phoneme",https://api-play-staging.brightzy.com/word/game/level/18/62/
18,209,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/18/209/
18,258,"data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/18/258/
18,259,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[2].sequence_no",https://api-play-staging.brightzy.com/word/game/level/18/259/
18,260,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/18/260/
18,261,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound, data.game_data.showing_letters[3].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/18/261/
18,262,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/18/262/
18,286,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].sequence_no, data.game_data.options[2].sequence_no",https://api-play-staging.brightzy.com/word/game/level/18/286/
18,288,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/18/288/
18,287,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].sequence_no, data.game_data.options[2].sequence_no",https://api-play-staging.brightzy.com/word/game/level/18/287/
18,289,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/18/289/
18,360,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/18/360/
23,80,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/80/
23,82,"data.game_data.showing_letters[0].option.custom_phoneme_sound, data.game_data.showing_letters[1].option.custom_phoneme_sound, data.game_data.showing_letters[2].option.custom_phoneme_sound, data.game_data.showing_letters[3].option.custom_phoneme_sound, data.game_data.showing_letters[4].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/82/
23,81,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/81/
23,250,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/250/
23,254,"data.game_data.letters[0].content_type_sound, data.game_data.letters[0].custom_phoneme_sound, data.game_data.letters[0].vocabulary_phoneme, data.game_data.letters[1].content_type_sound, data.game_data.letters[1].custom_phoneme_sound, data.game_data.letters[1].vocabulary_phoneme, data.game_data.letters[2].content_type_sound, data.game_data.letters[2].custom_phoneme_sound, data.game_data.letters[2].vocabulary_phoneme, data.game_data.letters[3].content_type_sound, data.game_data.letters[3].custom_phoneme_sound, data.game_data.letters[3].vocabulary_phoneme, data.game_data.options[0].option_sound, data.game_data.options[1].option_sound",https://api-play-staging.brightzy.com/word/game/level/23/254/
23,252,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/252/
23,256,data.game_data.options[1].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/256/
23,280,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/280/
23,253,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[0].options[0].option.custom_phoneme_sound, data.game_data.problems[0].options[1].option.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound, data.game_data.problems[1].options[0].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/253/
23,251,"data.game_data.problem.custom_phoneme_sound, data.game_data.showing_letters[0].option.custom_phoneme_sound, data.game_data.showing_letters[1].option.custom_phoneme_sound, data.game_data.showing_letters[2].option.custom_phoneme_sound, data.game_data.showing_letters[3].option.custom_phoneme_sound, data.game_data.showing_letters[4].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/251/
23,255,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[0].options[0].option.custom_phoneme_sound, data.game_data.problems[0].options[1].option.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound, data.game_data.problems[1].options[0].option.custom_phoneme_sound, data.game_data.problems[1].options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/255/
23,361,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/361/
23,263,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/263/
23,265,"data.game_data.problems[0].problem.custom_phoneme_sound, data.game_data.problems[1].problem.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/265/
23,264,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/264/
23,266,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/266/
23,267,"data.game_data.question, data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/267/
23,268,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/268/
23,281,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/281/
23,994,data.game_data.options[0].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/994/
23,1000,"data.game_data.showing_letters[0].letter.custom_phoneme_sound, data.game_data.showing_letters[1].letter.custom_phoneme_sound, data.game_data.showing_letters[2].letter.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/1000/
23,1005,data.game_data.options[1].option.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/23/1005/
23,959,"data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/23/959/
16,51,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/16/51/
64,960,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/64/960/
17,52,data.game_data.problem.custom_phoneme_sound,https://api-play-staging.brightzy.com/word/game/level/17/52/
17,53,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/17/53/
76,1021,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/76/1021/
76,1022,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/76/1022/
82,1032,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/82/1032/
76,1023,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/76/1023/
76,1025,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/76/1025/
76,1024,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/76/1024/
81,1031,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/81/1031/
87,1041,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/87/1041/
83,1036,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/83/1036/
88,1042,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/88/1042/
90,1050,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/90/1050/
77,1026,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/77/1026/
77,1045,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/77/1045/
77,1046,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/77/1046/
73,1018,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/73/1018/
73,1034,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/73/1034/
84,1037,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/84/1037/
71,1016,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/71/1016/
70,1012,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.image, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/70/1012/
70,1035,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.image, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/70/1035/
89,1044,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/89/1044/
80,1030,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/80/1030/
80,1029,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/80/1029/
69,1011,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/69/1011/
69,1014,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/69/1014/
69,1013,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/69/1013/
69,1015,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/69/1015/
78,1027,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.image, data.game_data.options[3].option.custom_phoneme_sound, data.game_data.options[4].option.image, data.game_data.options[4].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/78/1027/
75,1020,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/75/1020/
75,1033,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound, data.game_data.options[3].option.image, data.game_data.options[3].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/75/1033/
72,1017,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/72/1017/
86,1039,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/86/1039/
72,1040,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/72/1040/
79,1028,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/79/1028/
79,1043,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/79/1043/
79,1047,"data.game_data.question_image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/79/1047/
79,1048,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/79/1048/
79,1049,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/79/1049/
74,1019,"data.game_data.question_image, data.game_data.problem.image, data.game_data.problem.custom_phoneme_sound, data.game_data.options[0].option.image, data.game_data.options[0].option.custom_phoneme_sound, data.game_data.options[1].option.image, data.game_data.options[1].option.custom_phoneme_sound, data.game_data.options[2].option.image, data.game_data.options[2].option.custom_phoneme_sound",https://api-play-staging.brightzy.com/word/game/level/74/1019/
